Algo1_hist-problem_100,Algo1_endpoint_100,Algo1_complete_100,Algo1_reverse_100,Algo2_hist-problem_100,Algo2_endpoint_100,Algo2_complete_100,Algo2_reverse_100,Algo3_hist-problem_100,Algo3_endpoint_100,Algo3_complete_100,Algo3_reverse_100,Algo4_hist-problem_100,Algo4_endpoint_100,Algo4_complete_100,Algo4_reverse_100
4.899220863003252,NaN,NaN,NaN,2.5427705237915954,2.5427705237915954,2.5427705237915954,2.5427705237915954,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077251753009093,NaN,NaN,NaN
4.899220863003252,NaN,NaN,NaN,2.5427705237915954,2.5427705237915954,2.5426049955655454,2.5427705237915954,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077251753009093,NaN,NaN,NaN
4.899220863003252,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077033145583216,NaN,NaN,NaN
4.899220863003252,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077033145583216,NaN,NaN,NaN
4.899215376761663,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077033145583216,NaN,NaN,NaN
4.899215376761663,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077033145583216,NaN,NaN,NaN
4.899215376761663,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077033145583216,NaN,NaN,NaN
4.899215376761663,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077005819791378,NaN,NaN,NaN
4.899215326492272,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077005819791378,NaN,NaN,NaN
4.899215326492272,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077005819791378,NaN,NaN,NaN
4.899215326492272,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2077005819791378,NaN,NaN,NaN
4.899215326492272,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699959394558,NaN,NaN,NaN
4.899215326492272,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699959394558,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699959394558,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699959394558,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699959394558,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699959394558,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2076999415315797,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2076999415315797,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2076999415315797,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.2076999387487484,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197628063,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623168,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
4.899215197623166,NaN,NaN,NaN,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5426049955655454,2.5430311944244997,2.5430311944244997,2.5430311944244997,2.5430311944244997,3.207699877486802,NaN,NaN,NaN
